id,label,timeset,users_can_post,link,category,username,talking_about_count,post_activity,fan_count,modularity_class,pageranks
19387377544,The Animal Rescue Site,,yes,https://www.facebook.com/theanimalrescuesite/,Nonprofit Organization,theanimalrescuesite,358788,1.18,7959816,6,3.227043446434809E-4
187118474697807,"Pro-Life Pet Rescue, Rehabilitation and Adoption Agency",,yes,https://www.facebook.com/adoptpet/,Pet Service,adoptpet,603,0.11,12182,6,3.227043446434809E-4
41288731654,Dog Lovers,,yes,https://www.facebook.com/i.love.dogs.in/,Nonprofit Organization,i.love.dogs.in,43700,0.97,4335992,6,3.227043446434809E-4
58297122158,Spike,,no,https://www.facebook.com/Spike/,TV Channel,Spike,21442,0.22,1631171,6,4.2333673079982356E-4
16607396649,GI Film Festival,,no,https://www.facebook.com/gifilm/,Armed Forces,gifilm,167,0.02,10089,5,0.002282895607084562
96585976469,Audi USA,,yes,https://www.facebook.com/audi/,Cars,audi,33519,0.28,11144141,6,0.0022643295671024495
637658332925129,Audi A4 S4 RS4 B7,,yes,https://www.facebook.com/Audi.A4.S4.RS4.B7/,Cars,Audi.A4.S4.RS4.B7,21,0.01,21110,6,3.227043446434809E-4
430318410448815,I'm slow because I'm too low,,yes,https://www.facebook.com/stance.static.lowered.cars/,Cars,stance.static.lowered.cars,0,0.0,3847,6,3.227043446434809E-4
192574850777897,Audi UK,,yes,https://www.facebook.com/AudiUK/,Motor Vehicle Company,AudiUK,6347,0.14,867944,6,0.001622738165097573
114682131949771,Audi Sport,,yes,https://www.facebook.com/AudiSport/,Cars,AudiSport,57437,0.13,7260201,6,0.0019266606896960583
164343473415,"Veterans Benefits Administration (VBA), U.S. Department of Veterans Affairs",,no,https://www.facebook.com/VeteransBenefits/,Government Organization,VeteransBenefits,2570,0.1,518792,5,0.007919480534206545
1385510091713210,Alltime Numbers,,yes,https://www.facebook.com/Alltime-Numbers-1385510091713210/,Website,,6,0.0,2666,6,3.227043446434809E-4
144361577286,Ranker,,yes,https://www.facebook.com/Ranker/,Entertainment Website,Ranker,416605,0.53,3680319,6,3.277866286591488E-4
286257345709,Navy Wounded Warrior,,yes,https://www.facebook.com/navywoundedwarrior/,Government Organization,navywoundedwarrior,24,0.01,19296,5,0.004126357970979387
252266291515805,United States Special Operations Command (USSOCOM),,yes,https://www.facebook.com/ussocom/,Armed Forces,ussocom,2424,0.05,343879,2,0.0028771409588396577
107362832640663,Warrior Games,,yes,https://www.facebook.com/WarriorGames/,Government Organization,WarriorGames,205,0.04,28808,5,0.015613528037317382
165813900188191,Ronnie Simpson Ocean Racing,,yes,https://www.facebook.com/Ronnie-Simpson-Ocean-Racing-165813900188191/,Athlete,,0,0.0,699,6,3.405269029845186E-4
10577097874,Bryan Anderson,,yes,https://www.facebook.com/AndersonActive/,Public Figure,AndersonActive,16,0.0,22299,5,4.6019943347954816E-4
120685448012735,Halo,,no,https://www.facebook.com/Halo/,Games/Toys,Halo,7289,0.05,3532698,6,3.227043446434809E-4
229899403738458,Call of Duty,,no,https://www.facebook.com/CallofDuty/,Video Game,CallofDuty,158950,0.1,24238419,2,6.860766002242627E-4
148031865278116,MARS Special Operations Group,,yes,https://www.facebook.com/MarsSpecialOps/,College & University,MarsSpecialOps,238441,1.33,649626,2,0.0019444193047030234
1420573608155203,Front Toward Enemy Brand,,no,https://www.facebook.com/fronttowardenemybrand/,Clothing (Brand),fronttowardenemybrand,238,0.03,8765,2,4.3153797593321544E-4
423911597647906,"Aussies at War """"Lest we Forget""""",,yes,https://www.facebook.com/AussiesAtWar/,News & Media Website,AussiesAtWar,3,0.01,2339,6,3.227043446434809E-4
355378921225612,Military Moms and Dads Rant and Rave,,yes,https://www.facebook.com/MilitaryMomsRantAndRave/,Community,MilitaryMomsRantAndRave,7,0.01,4445,5,4.1614196511863006E-4
286081181499492,Navy Daily Funnies,,yes,https://www.facebook.com/NavyFail/,Community,NavyFail,5,0.0,3362,6,3.227043446434809E-4
301501323261272,SEAL Family Foundation,,yes,https://www.facebook.com/SEALFamilyFoundation/,Nonprofit Organization,SEALFamilyFoundation,236,0.02,14063,2,3.4607326638883863E-4
354595427910013,GovX,,yes,https://www.facebook.com/GovX/,Retail Company,GovX,6159,0.08,660652,5,4.41128630971772E-4
574344512617891,03xx Grunts,,yes,https://www.facebook.com/0311DevilDogs/,Community,0311DevilDogs,4142,0.05,43885,5,3.227043446434809E-4
125614277629475,America's Misled Patriots,,yes,https://www.facebook.com/AmericasmisledpatriotsUSA/,Community,AmericasmisledpatriotsUSA,23099,0.28,134957,6,3.227043446434809E-4
1412926982283291,Are We Home Yet,,yes,https://www.facebook.com/Are-We-Home-Yet-1412926982283291/,Organization,,21,0.04,3854,6,3.227043446434809E-4
216252965233858,CivCom,,no,https://www.facebook.com/civcom/,Nonprofit Organization,civcom,21,0.06,4303,5,3.227043446434809E-4
174566752556300,The Boys of 3/5,,yes,https://www.facebook.com/Boysofthreefive/,Community Organization,Boysofthreefive,21815,0.59,46534,5,3.71940849988458E-4
536966063036367,American SOB,,yes,https://www.facebook.com/AmericanSob/,Community,AmericanSob,4,0.01,1107,2,3.9643273537554177E-4
330317380403769,USS Enterprise CVN 65 Book,,yes,https://www.facebook.com/UssEnterpriseCvn65Book/,Product/Service,UssEnterpriseCvn65Book,417,0.03,1673,6,3.227043446434809E-4
251928454927335,Palo Alto College Veteran Affairs,,yes,https://www.facebook.com/Palo-Alto-College-Veteran-Affairs-251928454927335/,Government Organization,,21,0.02,479,5,3.227043446434809E-4
285467104813549,theVetPage.org,,yes,https://www.facebook.com/theVetPageorg-285467104813549/,Society & Culture Website,,1,0.01,327,5,3.227043446434809E-4
405232726191215,SOWW - Special Operations Wounded Warriors,,yes,https://www.facebook.com/SOWWhunts/,Nonprofit Organization,SOWWhunts,443,0.05,22651,2,5.713002617110138E-4
419846804712840,Molon Labe Industries,,yes,https://www.facebook.com/molonlabeind/,Defense Company,molonlabeind,355466,0.4,387659,2,5.34154741800481E-4
129184427195815,"Craig """"Sawman"""" Sawyer",,no,https://www.facebook.com/CraigSawmanSawyer/,Public Figure,CraigSawmanSawyer,26974,0.19,163810,2,0.0011571410445183079
126479070777428,Johnny 3 Nutz,,yes,https://www.facebook.com/Johnny3nutzfanpage/,Artist,Johnny3nutzfanpage,0,0.0,373,6,3.227043446434809E-4
1412802879012178,Dakota Meyer's Never Outgunned,,yes,https://www.facebook.com/DakotaNeverOutgunned/,Clothing (Brand),DakotaNeverOutgunned,6,0.0,5722,2,0.0010506160791909488
295022652326,Veterans Life Center,,no,https://www.facebook.com/VeteransLifeCenter/,Nonprofit Organization,VeteransLifeCenter,4,0.0,1276,6,8.243250760217506E-4
792609880787851,The Rhino Den,,yes,https://www.facebook.com/TheRhinoDen/,Entertainment Website,TheRhinoDen,5,0.01,3257,2,9.334933056151346E-4
102308909857388,JukinVideo,,yes,https://www.facebook.com/JukinVideo/,Entertainment Website,JukinVideo,1796286,0.23,8287294,6,3.227043446434809E-4
330485170477546,Team Non-Rec,,yes,https://www.facebook.com/Teamnonrec/,Community,Teamnonrec,9977,0.41,30918,6,3.227043446434809E-4
755029441248708,SNAFU,,yes,https://www.facebook.com/RARgrunts/,Community,RARgrunts,14339,0.26,33071,6,3.3294927756272955E-4
690899650985108,Lindsay Luttrell Casting,,yes,https://www.facebook.com/lindsayluttrellcasting/,Entertainment Website,lindsayluttrellcasting,0,0.0,362,6,3.227043446434809E-4
223777334355940,"Coast Guard Family Organization, Inc.",,yes,https://www.facebook.com/CoastGuardFamily/,Public & Government Service,CoastGuardFamily,68,0.0,1237,5,3.4377476937624287E-4
86973707921,Refinery29,,yes,https://www.facebook.com/refinery29/,News & Media Website,refinery29,1576981,2.46,5288607,6,3.775642578325504E-4
789838604367744,Daily Military Defense & Archive,,yes,https://www.facebook.com/DailyExplosiveVideos/,Community,DailyExplosiveVideos,11,0.0,2782,6,3.227043446434809E-4
183989338318281,The American Legion National Headquarters,,yes,https://www.facebook.com/americanlegionhq/,Park,americanlegionhq,7818,0.32,45961,5,0.002224533660684876
538460959617404,Dustoff 7-3,,yes,https://www.facebook.com/dustoff73book/,Book,dustoff73book,1335,0.02,8455,2,4.1147560680997343E-4
1030038133680213,Pop smoke,,yes,https://www.facebook.com/LZmarking/,Entertainment Website,LZmarking,200518,0.33,437579,6,0.0012462204799741717
506288402833945,Viral Motion,,yes,https://www.facebook.com/viralmotion/,Media/News Company,viralmotion,675135,0.8,1912956,6,0.0021719248289650247
363765800431935,VT,,yes,https://www.facebook.com/vtdotco/,News & Media Website,vtdotco,24847698,1.96,17732065,6,0.0021757550463439887
398926776798256,Above Average,,yes,https://www.facebook.com/AboveAverage/,Entertainment Website,AboveAverage,68808,0.48,1386028,6,3.227043446434809E-4
273824104039,Kotaku,,no,https://www.facebook.com/kotaku/,Community,kotaku,138944,1.16,1080418,6,3.923592288073822E-4
1486968828205550,War Ink,,yes,https://www.facebook.com/warinkproject/,Community,warinkproject,4,0.0,4198,6,3.227043446434809E-4
301066183322337,Noah Galloway,,yes,https://www.facebook.com/thenoahgalloway/,Public Figure,thenoahgalloway,3036,0.05,141421,6,5.386209023921916E-4
49692201006,J.R. Martinez,,yes,https://www.facebook.com/iamjrmartinez/,Public Figure,iamjrmartinez,58,0.02,75718,5,4.5517756584055965E-4
8214706739,Dancing with the Stars,,no,https://www.facebook.com/dancingwiththestars/,TV Show,dancingwiththestars,101007,0.02,6715064,6,7.805351366201607E-4
1586973808217598,"San José  American GI Forum """"Old Number One""""",,yes,https://www.facebook.com/agifsanjose/,Nonprofit Organization,agifsanjose,0,0.01,259,5,3.227043446434809E-4
33315145645,The National Interest,,no,https://www.facebook.com/thenatlinterest/,Magazine,thenatlinterest,16732,1.51,1927882,6,3.227043446434809E-4
1431280767108607,Twin Ports Munitions,,yes,https://www.facebook.com/twinportsammo/,Outdoor & Sporting Goods Company,twinportsammo,39,0.01,1243,2,3.227043446434809E-4
139096545397,89.1 the Point,,yes,https://www.facebook.com/891thepoint/,Radio Station,891thepoint,119,0.2,1724,6,3.227043446434809E-4
198096127050484,Article 15 Clothing,,yes,https://www.facebook.com/ARTICLE15CLOTHING/,Clothing (Brand),ARTICLE15CLOTHING,2704,0.02,143109,2,9.130071706198262E-4
1437477456535247,"Vincent """"Rocco"""" Vargas",,yes,https://www.facebook.com/vincentroccovargas/,Public Figure,vincentroccovargas,2630,0.03,85679,2,0.0011333785446198553
128724137223983,F'n Boots of Hawaii.,,yes,https://www.facebook.com/Fn-Boots-of-Hawaii-128724137223983/,Cause,,3,0.0,868,6,3.227043446434809E-4
113440692102894,Primal Studios,,yes,https://www.facebook.com/xPrimalStudiosx/,TV Show,xPrimalStudiosx,305848,2.36,61057,2,3.5708174954823243E-4
602205853248713,Seniram Productions,,yes,https://www.facebook.com/Senirampro/,Media/News Company,Senirampro,0,0.0,165,6,3.227043446434809E-4
269722866424911,"Tom Young, Author",,yes,https://www.facebook.com/TomYoungAuthor/,Author,TomYoungAuthor,58,0.01,2529,5,3.227043446434809E-4
124882286036,Soaring Pride Designs,,yes,https://www.facebook.com/SoaringPrideDesigns/,Product/Service,SoaringPrideDesigns,0,0.01,640,6,3.227043446434809E-4
192009367618941,Mo Rucker,,yes,https://www.facebook.com/MoRuckr/,Community,MoRuckr,3720,0.03,3738,6,3.227043446434809E-4
96723163247,Legion Photo,,yes,https://www.facebook.com/LEGIONphoto/,Company,LEGIONphoto,9,0.01,1265,5,4.5688625292407946E-4
335602883191902,Le Ann Dunne - Your Home Team,,yes,https://www.facebook.com/ChatWithLeAnn/,Real Estate Agent,ChatWithLeAnn,7,0.14,1299,6,3.227043446434809E-4
59000472609,Wreaths Across America - Official Page,,yes,https://www.facebook.com/WAAHQ/,Charity Organization,WAAHQ,19680,0.6,306552,5,6.270783714653322E-4
167932613268020,kabel eins CLASSICS,,yes,https://www.facebook.com/kabeleinsCLASSICS/,TV Channel,kabeleinsCLASSICS,338,0.03,28474,6,3.227043446434809E-4
559572880752428,Spike-Team,,yes,https://www.facebook.com/SpikeTeamUSA/,Community,SpikeTeamUSA,10,0.01,2767,6,3.227043446434809E-4
359342870925104,Seagal Operations Group,,yes,https://www.facebook.com/seagaloperationsgroup/,Company,seagaloperationsgroup,1,0.0,534,6,3.227043446434809E-4
307190009387457,Rep. Marty Flynn,,yes,https://www.facebook.com/RepMartyFlynn/,Government Official,RepMartyFlynn,144,0.02,3463,6,3.227043446434809E-4
322626711989,Green Beret Foundation,,yes,https://www.facebook.com/GreenBeretFoundation/,Armed Forces,GreenBeretFoundation,4357,0.08,200196,2,0.0011048364827541833
633758110080592,220 Mile Ride For The Fallen,,yes,https://www.facebook.com/220-Mile-Ride-For-The-Fallen-633758110080592/,Community,,0,0.0,136,6,3.227043446434809E-4
111949478869166,In Loving Memory of Marine Cpl. Coty Sockalosky,,yes,https://www.facebook.com/CplCotySockaloskyUSMC/,Community,CplCotySockaloskyUSMC,225,0.05,2557,6,3.227043446434809E-4
391338870894484,Axelson Tactical LLC,,no,https://www.facebook.com/AxelsonTactical/,Outdoor Equipment Store,AxelsonTactical,6986,0.09,124818,2,3.6005888240215375E-4
123110697723078,The WORLD Infamous Swashbuckling Hooligans of Fighter Squadron One Six One,,yes,https://www.facebook.com/The-WORLD-Infamous-Swashbuckling-Hooligans-of-Fighter-Squadron-One-Six-One-123110697723078/,Journalist,,7,0.0,449,6,3.227043446434809E-4
1493396734230284,The Citizen Sailor,,yes,https://www.facebook.com/thecitizensailor/,Community,thecitizensailor,0,0.01,238,6,3.227043446434809E-4
586778738048393,BlackGunTacticalSupply.com,,no,https://www.facebook.com/BlackGunTacticalSupply/,Outdoor Equipment Store,BlackGunTacticalSupply,3,0.02,1342,6,3.227043446434809E-4
174931265870327,Corps Stories,,yes,https://www.facebook.com/Corps-Stories-174931265870327/,Nonprofit Organization,,3,0.01,336,6,3.227043446434809E-4
131711006841378,Class 29: The Making of U.S. Navy SEALs,,yes,https://www.facebook.com/Class-29-The-Making-of-US-Navy-SEALs-131711006841378/,Author,,91,0.01,1811,2,3.227043446434809E-4
177548325634,American Heroes Channel,,yes,https://www.facebook.com/AHCTelevision/,TV Network,AHCTelevision,9851,0.11,835313,5,0.004675474407990819
1379113725661275,Redneckers PlayGround,,no,https://www.facebook.com/Rednekiiusja/,Community,Rednekiiusja,100,0.01,124897,6,3.8996924393376245E-4
107850425917458,Vietnam Veterans,,yes,https://www.facebook.com/Vietnam-Veterans-107850425917458/,Community,,130,0.02,39629,5,4.248284395658613E-4
165888020210885,03 Designs & Apparel,,yes,https://www.facebook.com/03DesignsandApparel/,Local Business,03DesignsandApparel,6,0.0,2731,6,3.227043446434809E-4
699825910032778,USMC Mindset,,yes,https://www.facebook.com/USMC-Mindset-699825910032778/,Community,,3269,0.07,87866,2,6.037383483027939E-4
211806168969992,Crusty Pissed Off Veteran,,yes,https://www.facebook.com/CrustyPissedOffVeteran/,Community,CrustyPissedOffVeteran,4443,0.12,102920,2,5.165342210343245E-4
124265064308895,2-153 Infantry Battalion,,yes,https://www.facebook.com/2153GUNSLINGERS/,Government Organization,2153GUNSLINGERS,2,0.01,1897,6,3.227043446434809E-4
502428839770367,Letters to Boot Camp,,yes,https://www.facebook.com/LettersToBootCamp/,Personal Blog,LettersToBootCamp,988,0.01,10204,5,3.2977878161329093E-4
1449927591889617,Hey Shipmate,,yes,https://www.facebook.com/Heyshipmate/,Community,Heyshipmate,142,0.01,22616,6,3.227043446434809E-4
359400863727,Married to the Army,,yes,https://www.facebook.com/marriedtothearmy/,Community,marriedtothearmy,14,0.0,11763,5,5.013021558479812E-4
145539729884,Wings Over Iraq,,yes,https://www.facebook.com/WingsOverIraq/,News & Media Website,WingsOverIraq,255,0.14,14148,2,3.775059174485535E-4
466700336779641,A Semi-Delicate Balance,,yes,https://www.facebook.com/SemiDelicateBalance/,Personal Blog,SemiDelicateBalance,113,0.04,14037,6,3.775642578325504E-4
139549529224,Army Wife 101,,yes,https://www.facebook.com/ArmyWife101/,Personal Blog,ArmyWife101,392,0.08,76197,6,7.161981908686757E-4
110178342377516,Cammo Style Love,,yes,https://www.facebook.com/CammoStyleLove/,Community,CammoStyleLove,15,0.02,1807,5,3.5876413065159016E-4
511096452345691,Vets Against VA Negligence,,yes,https://www.facebook.com/Vets-Against-VA-Negligence-511096452345691/,Community,,247,0.07,12005,6,6.152445465826145E-4
467201356684704,John Q. Public,,yes,https://www.facebook.com/jqpublic/,Media/News Company,jqpublic,2328,0.07,48354,2,3.227043446434809E-4
261994787195787,NRD St Louis Nuclear Power Program,,yes,https://www.facebook.com/StLouis.Nuclear/,Government Organization,StLouis.Nuclear,0,0.0,288,5,4.5688625292407946E-4
297886393697296,"Navy Recruiting Office, Port Orchard, Washington",,no,https://www.facebook.com/PortOrchardRecruiting/,Government Organization,PortOrchardRecruiting,0,0.02,569,6,3.227043446434809E-4
676370355713726,Heroes 4 our Heroes,,yes,https://www.facebook.com/Heroes4ourHeroes/,Armed Forces,Heroes4ourHeroes,22,0.01,2012,2,4.684476730412077E-4
261615283977868,Combat Veterans,,yes,https://www.facebook.com/uscombatvets/,Community,uscombatvets,2803,0.18,25840,2,3.227043446434809E-4
172562356125958,American Specialty Ammo,,yes,https://www.facebook.com/AmericanSpecialtyAmmo/,Sporting Goods Store,AmericanSpecialtyAmmo,31702,0.05,214302,2,4.443606058206132E-4
694482550595710,Lady Brigade,,yes,https://www.facebook.com/ladybrigade/,Armed Forces,ladybrigade,76,0.01,9680,6,3.227043446434809E-4
7245371700,MTV,,no,https://www.facebook.com/MTV/,News & Media Website,MTV,951734,1.62,49101102,6,0.001220573631679912
1416606805329445,Bunker Labs,,yes,https://www.facebook.com/thebunkerlabs/,Nonprofit Organization,thebunkerlabs,85,0.09,1831,6,3.6842093896770545E-4
200970139984943,Splash Media U,,yes,https://www.facebook.com/SplashMediaU/,School,SplashMediaU,13,0.05,4288,6,3.227043446434809E-4
593486720722253,Military Minds Inc.,,yes,https://www.facebook.com/MilitaryMindsInc/,Nonprofit Organization,MilitaryMindsInc,4025,0.17,137108,2,0.001614708997976019
119169124808619,Michael Stokes,,yes,https://www.facebook.com/MichaelStokesPhoto/,Photographer,MichaelStokesPhoto,22356,0.04,1051228,6,3.227043446434809E-4
446255665418540,I love AirCraft,,yes,https://www.facebook.com/I-love-AirCraft-446255665418540/,Aerospace Company,,15,0.0,34537,6,3.9830885210481997E-4
433748526690241,F-35,,yes,https://www.facebook.com/F35LightningFighter/,Community,F35LightningFighter,18,0.0,28245,2,0.0023638979438468637
175347142521784,AGS Forces,,yes,https://www.facebook.com/havacilikulubu/,Airport,havacilikulubu,25,0.0,16200,6,4.4566679937075E-4
490298367665053,Fans Of AirPlanes,,yes,https://www.facebook.com/FansAndLoversOfAirPlanes/,Aerospace Company,FansAndLoversOfAirPlanes,17,0.0,27870,6,4.4566679937075E-4
128360237241724,Fighter Jets,,yes,https://www.facebook.com/Fighterjets1/,Aerospace Company,Fighterjets1,22,0.0,34596,6,3.7725950549350585E-4
435182883197344,F-22,,yes,https://www.facebook.com/F22RaptorFighter/,Community,F22RaptorFighter,9,0.0,24962,2,0.0023866938921401583
166193476752841,Aircraft Pictures and video,,yes,https://www.facebook.com/Aircraft-Pictures-and-video-166193476752841/,Community,,8,0.0,15941,6,3.227043446434809E-4
172284796163293,American  Fighter Jets,,yes,https://www.facebook.com/AmericanFighterJets1/,History Museum,AmericanFighterJets1,22,0.0,25123,6,3.227043446434809E-4
648239231859250,Aircraft Lovers and Fans,,yes,https://www.facebook.com/AircraftLoversAndFans/,Community,AircraftLoversAndFans,17,0.01,41786,6,3.850939699545819E-4
634293286606404,Martin F-22 Raptor,,yes,https://www.facebook.com/Martin-F-22-Raptor-634293286606404/,Aerospace Company,,14,0.0,18768,6,3.227043446434809E-4
123913821003190,F/A-18/Super Hornet.,,yes,https://www.facebook.com/FA-18Super-Hornet-123913821003190/,Aerospace Company,,6,0.0,18138,6,3.227043446434809E-4
398260680239515,Aircraft carriers,,yes,https://www.facebook.com/4Aircraft.carriers/,Arts & Humanities Website,4Aircraft.carriers,17,0.0,19698,6,0.0026796456047652687
277455095731311,Military Charts/Maps/Data,,yes,https://www.facebook.com/MilitaryData/,Community,MilitaryData,44,0.0,21295,6,3.227043446434809E-4
374953722544035,JET Fighter,,yes,https://www.facebook.com/JET-Fighter-374953722544035/,Aerospace Company,,20,0.0,27563,6,3.227043446434809E-4
209768382397735,Military aircraft,,yes,https://www.facebook.com/military.aircraft1/,Computers & Internet Website,military.aircraft1,2525,0.02,134168,6,0.0027717864959786037
212105852155540,Saab 37 Viggen,,yes,https://www.facebook.com/Saab-37-Viggen-212105852155540/,Aerospace Company,,3,0.0,15015,6,3.227043446434809E-4
566443976700505,5th generation fighter aircrafts,,yes,https://www.facebook.com/5thGenerationFighterAircrafts/,Aerospace Company,5thGenerationFighterAircrafts,87,0.0,33377,5,4.4039585086641997E-4
148323025231064,J - 11,,yes,https://www.facebook.com/JianShiYi/,Local Business,JianShiYi,11,0.0,12208,6,3.227043446434809E-4
183069005084622,"F7 Group: Empowering & Inspiring thru Physical, Mental & Spiritual Health",,yes,https://www.facebook.com/F7Group/,Community Organization,F7Group,38,0.01,4039,5,3.68504208119255E-4
331674923707013,Combat Action Female Veterans,,yes,https://www.facebook.com/Combat-Action-Female-Veterans-331674923707013/,Community,,141,0.02,4559,6,6.96783859485875E-4
165937103927,Swords to Plowshares,,yes,https://www.facebook.com/vetshelpingvets/,Nonprofit Organization,vetshelpingvets,159,0.03,9927,5,9.991858744470045E-4
215189901826547,Disabled Women Veterans,,yes,https://www.facebook.com/DisabledWomenVets/,Public Figure,DisabledWomenVets,5,0.0,2903,5,3.277866286591488E-4
329670907128921,Women Veterans of America - National,,yes,https://www.facebook.com/Women-Veterans-of-America-National-329670907128921/,Nonprofit Organization,,37,0.03,3648,6,3.227043446434809E-4
403198853062186,CalVet Women Veterans,,yes,https://www.facebook.com/CalVetWomenVeterans/,Government Organization,CalVetWomenVeterans,111,0.04,2002,5,4.221551975416364E-4
210156485669656,Female Veterans of America,,yes,https://www.facebook.com/FemaleVets/,Nonprofit Organization,FemaleVets,33,0.01,6368,6,4.017601275450233E-4
51624141982,Julie Golob,,yes,https://www.facebook.com/JulieGolob/,Athlete,JulieGolob,3150,0.17,134640,2,4.092753233762526E-4
262176740556951,Talon Smith,,no,https://www.facebook.com/TalonWSmith/,Public Figure,TalonWSmith,9,0.01,1486,5,3.2798380325517706E-4
147962050675,Six-String Soldiers,,yes,https://www.facebook.com/thesixstringsoldiers/,Musician/Band,thesixstringsoldiers,26889,0.02,388512,5,4.678387229677033E-4
270251833029443,Soldiers4Soldiers,,yes,https://www.facebook.com/Soldiers4Soldiers/,Community,Soldiers4Soldiers,186,0.02,11315,5,4.190233601521671E-4
204430826236406,Top Gun,,no,https://www.facebook.com/TopGunMovie/,Movie,TopGunMovie,1650,0.0,2129698,6,4.5028574774296843E-4
39946549481,Joe Mantegna,,yes,https://www.facebook.com/joemantegna/,Artist,joemantegna,4487,0.03,1252715,6,4.451219473030698E-4
104538106289197,Politics Insider,,no,https://www.facebook.com/BusinessInsider.Politics/,News & Media Website,BusinessInsider.Politics,5014,1.64,323990,2,6.247646761480425E-4
80500707044,Kevin Hart,,yes,https://www.facebook.com/hartkevin/,Comedian,hartkevin,343459,0.07,23865605,6,0.0016646170543702082
103049473176951,Josh Gad,,yes,https://www.facebook.com/joshgad/,Public Figure,joshgad,1593,0.03,177105,6,3.227043446434809E-4
23828249681,Kaley Cuoco,,yes,https://www.facebook.com/KaleyCuoco/,Artist,KaleyCuoco,4357,0.0,2931365,6,3.227043446434809E-4
210234892327800,Soldier Hard,,yes,https://www.facebook.com/soldierhard/,Musician/Band,soldierhard,48,0.01,25417,2,7.091511832503525E-4
215428201914198,The Howard Stern Show,,no,https://www.facebook.com/thehowardsternshow/,Radio Station,thehowardsternshow,21104,0.13,652414,6,3.2798380325517706E-4
58490911908,1st Combat Camera Squadron,,yes,https://www.facebook.com/1stCombatCamera/,Government Organization,1stCombatCamera,21,0.0,7277,5,9.104575274570297E-4
262442480601211,Logan Nye,,yes,https://www.facebook.com/Logan.Nye.writes/,Author,Logan.Nye.writes,77,0.02,13939,6,3.227043446434809E-4
1457544204478499,PNN - Private News Network,,yes,https://www.facebook.com/PVTNewsNetwork/,Entertainment Website,PVTNewsNetwork,9043,0.08,62572,6,3.227043446434809E-4
67150982149,Defense Advanced Research Projects Agency - DARPA,,yes,https://www.facebook.com/DARPA/,Government Organization,DARPA,1185,0.14,198894,5,0.002204505983163894
207323792612555,Marines of Helmand and Al anbar,,yes,https://www.facebook.com/4them/,Community,4them,6076,0.03,145030,5,7.301445514959035E-4
628773943837250,Task & Purpose,,yes,https://www.facebook.com/TaskandPurpose/,Media/News Company,TaskandPurpose,81956,0.95,560440,1,0.001226310191437292
1423830694520861,Dan Bilzerian,,yes,https://www.facebook.com/danbilzerianofficial/,Public Figure,danbilzerianofficial,144903,0.01,12527783,6,3.227043446434809E-4
586751814690068,Joni Ernst,,no,https://www.facebook.com/joniforiowa/,Politician,joniforiowa,1742,0.02,60409,6,3.227043446434809E-4
205566089592585,Mylee Cárdenas,,yes,https://www.facebook.com/MyleeYC/,Public Figure,MyleeYC,134,0.03,97203,6,4.442583576782022E-4
8515295823,F-16.net,,yes,https://www.facebook.com/f16.net/,News & Media Website,f16.net,168,0.02,26956,6,4.4566679937075E-4
110193766065,Cedric Terrell Studios,,yes,https://www.facebook.com/cedricterrellstudios/,Photographer,cedricterrellstudios,6,0.0,3324,6,3.227043446434809E-4
62148248732,U.S. Naval Air Forces,,yes,https://www.facebook.com/FlyNavy/,Government Organization,FlyNavy,8188,0.04,373488,5,0.003249574639094756
136614809714772,Flying Leatherneck Historical Foundation,,yes,https://www.facebook.com/flyingleatherneckhistoricalfoundation/,Nonprofit Organization,flyingleatherneckhistoricalfoundation,129,0.0,25585,5,3.227043446434809E-4
46242186870,American Soldier Network,,yes,https://www.facebook.com/AmericanSoldierNetwork/,Nonprofit Organization,AmericanSoldierNetwork,65,0.03,5713,6,3.227043446434809E-4
138814102956873,Student Veterans Society: Columbia College Chicago,,yes,https://www.facebook.com/Student-Veterans-Society-Columbia-College-Chicago-138814102956873/,Educational Consultant,,0,0.01,311,6,3.227043446434809E-4
653829184710409,Felix Nuts Tomcat,,yes,https://www.facebook.com/FelixNutsTomcat/,Community,FelixNutsTomcat,707,0.04,11398,6,4.5028574774296843E-4
159094750808855,The GIs of Comedy,,yes,https://www.facebook.com/gisofcomedy/,Comedian,gisofcomedy,59,0.03,4439,2,5.292332010092894E-4
100974704136,Army West Point Athletics,,yes,https://www.facebook.com/GoArmyWestPoint/,School Sports Team,GoArmyWestPoint,5878,0.05,161231,5,0.0014609689164091727
112114435501106,Hugh Hewitt,,no,https://www.facebook.com/hughhewittshow/,Public Figure,hughhewittshow,2398,0.82,132465,6,3.277866286591488E-4
247101425448507,Warrior Strong Race Team,,yes,https://www.facebook.com/WarriorStrongRaceTeam/,Organization,WarriorStrongRaceTeam,0,0.0,175,6,3.227043446434809E-4
531374546931771,U.S. COAST GUARD Newsfeed unofficial,,yes,https://www.facebook.com/US-COAST-GUARD-Newsfeed-unofficial-531374546931771/,Community,,3684,12.99,37685,5,3.431660766095115E-4
82021918537,Lockheed Martin,,no,https://www.facebook.com/lockheedmartin/,Aerospace Company,lockheedmartin,16295,0.09,490241,5,0.0010494578368599751
389953647682472,Funker Tactical,,yes,https://www.facebook.com/FunkerTactical/,Community,FunkerTactical,11023,0.05,350138,2,9.301857687950699E-4
159193644095504,U.S. Air Force Entertainment Liaison Office,,yes,https://www.facebook.com/usafhollywood/,Government Organization,usafhollywood,22,0.01,7630,5,0.0012478393207171455
